index,workerid,proliferate.condition,adjective,adjectivePair,desired,entityGender,entityName,item,listenerGender,listenerName,negation,polarity,responseHonest,responsePositive,responseState,responseValue,sentence,slide_number_in_experiment,speakerGender,speakerName,state,stimulusType,targetType,value,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
726,132,condition1,fast,fast-slow,fast,M,Alexander,driver,,,0,positive,0.87,0.72,0.89,0.97,"""His driving was fast.""",8,F,Catherine,,main_stimulus,human,normal,[],52,Yes,,2,2,1,Female,English,Chrome,Windows,1080,1920,7.293933333333333,
727,132,condition1,good,good-bad,good,,,weather,,,0,positive,0.71,0.7,0.73,0.99,"""The weather was good.""",9,M,Donald,,main_stimulus,thing,normal,[],52,Yes,,2,2,1,Female,English,Chrome,Windows,1080,1920,7.293933333333333,
728,132,condition1,short,long-short,short,F,Mary,speech,,,1,negative,0.75,0.49,0.2,0.0,"""Her speech wasn't short.""",10,M,Scott,,main_stimulus,human,flipped,[],52,Yes,,2,2,1,Female,English,Chrome,Windows,1080,1920,7.293933333333333,
729,132,condition1,bad,good-bad,bad,M,Edward,presentation,,,0,negative,0.2,0.0,0.52,0.0,"""His presentation was bad.""",11,F,Anna,,main_stimulus,human,flipped,[],52,Yes,,2,2,1,Female,English,Chrome,Windows,1080,1920,7.293933333333333,
730,132,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.54,0.95,0.85,0.83,"""It's entertaining.""",12,M,Mark,positive,control,listener,,[],52,Yes,,2,2,1,Female,English,Chrome,Windows,1080,1920,7.293933333333333,
731,132,condition1,small,big-small,big,,,succulent,,,1,negative,0.64,0.54,0.45,0.89,"""The succulent wasn't small.""",13,M,Eric,,main_stimulus,thing,normal,[],52,Yes,,2,2,1,Female,English,Chrome,Windows,1080,1920,7.293933333333333,
732,132,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.32,0.98,0.0,0.95,"""It's entertaining.""",14,M,George,negative,control,listener,,[],52,Yes,,2,2,1,Female,English,Chrome,Windows,1080,1920,7.293933333333333,
733,132,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.37,0.18,0.07,0.0,"""It's boring.""",15,F,Caroline,positive,control,listener,,[],52,Yes,,2,2,1,Female,English,Chrome,Windows,1080,1920,7.293933333333333,
734,132,condition1,long,long-short,short,,,trail,,,0,positive,0.59,0.24,0.64,0.0,"""The trail was long.""",16,F,Catherine,,main_stimulus,thing,flipped,[],52,Yes,,2,2,1,Female,English,Chrome,Windows,1080,1920,7.293933333333333,
735,132,condition1,slow,fast-slow,fast,M,Frank,driver,,,1,negative,0.63,0.53,0.6,0.95,"""His driving wasn't slow.""",17,F,Shirley,,main_stimulus,human,normal,[],52,Yes,,2,2,1,Female,English,Chrome,Windows,1080,1920,7.293933333333333,
736,132,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.98,0.33,1.0,1.0,"""It's boring.""",18,F,Lucy,negative,control,listener,,[],52,Yes,,2,2,1,Female,English,Chrome,Windows,1080,1920,7.293933333333333,
737,132,condition1,big,big-small,small,,,succulent,,,1,positive,0.72,0.6,0.28,0.16,"""The succulent wasn't big.""",19,F,Deborah,,main_stimulus,thing,flipped,[],52,Yes,,2,2,1,Female,English,Chrome,Windows,1080,1920,7.293933333333333,
738,132,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.4,0.92,0.06,0.93,"""It's tasty.""",20,F,Sarah,negative,control,listener,,[],52,Yes,,2,2,1,Female,English,Chrome,Windows,1080,1920,7.293933333333333,
757,248,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.71,0.72,0.31,0.07,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],31,Yes,,3,1,1,Male,ENGLISH,Chrome,Windows,1050,1680,17.022383333333334,
758,248,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.84,0.81,0.88,0.94,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],31,Yes,,3,1,1,Male,ENGLISH,Chrome,Windows,1050,1680,17.022383333333334,
759,248,condition1,slow,fast-slow,slow,,,zebra,,,0,negative,0.48,0.53,0.82,0.06,"""The zebra was slow.""",5,M,Paul,,main_stimulus,thing,flipped,[],31,Yes,,3,1,1,Male,ENGLISH,Chrome,Windows,1050,1680,17.022383333333334,
760,248,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.42,0.26,0.24,0.24,"""It's boring.""",6,F,Caroline,positive,control,listener,,[],31,Yes,,3,1,1,Male,ENGLISH,Chrome,Windows,1050,1680,17.022383333333334,
761,248,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.35,0.41,0.21,0.24,"""It's gross.""",7,M,Robert,positive,control,listener,,[],31,Yes,,3,1,1,Male,ENGLISH,Chrome,Windows,1050,1680,17.022383333333334,
762,248,condition1,short,long-short,short,M,Dennis,speech,,,0,negative,0.55,0.51,0.9,0.04,"""His speech was short.""",8,F,Cynthia,,main_stimulus,human,flipped,[],31,Yes,,3,1,1,Male,ENGLISH,Chrome,Windows,1050,1680,17.022383333333334,
763,248,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.71,0.47,0.87,0.11,"""It's gross.""",9,M,Ethan,negative,control,listener,,[],31,Yes,,3,1,1,Male,ENGLISH,Chrome,Windows,1050,1680,17.022383333333334,
764,248,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.59,0.56,0.78,0.82,"""It's entertaining.""",10,M,Mark,positive,control,listener,,[],31,Yes,,3,1,1,Male,ENGLISH,Chrome,Windows,1050,1680,17.022383333333334,
765,248,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.48,0.51,0.12,0.87,"""It's tasty.""",11,F,Sarah,negative,control,listener,,[],31,Yes,,3,1,1,Male,ENGLISH,Chrome,Windows,1050,1680,17.022383333333334,
766,248,condition1,bad,good-bad,bad,F,Karen,presentation,,,1,negative,0.6,0.37,0.48,0.01,"""Her presentation wasn't bad.""",12,M,David,,main_stimulus,human,flipped,[],31,Yes,,3,1,1,Male,ENGLISH,Chrome,Windows,1050,1680,17.022383333333334,
767,248,condition1,small,big-small,small,,,succulent,,,1,negative,0.65,0.58,0.58,0.08,"""The succulent wasn't small.""",13,F,Jennifer,,main_stimulus,thing,flipped,[],31,Yes,,3,1,1,Male,ENGLISH,Chrome,Windows,1050,1680,17.022383333333334,
768,248,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.51,0.46,0.82,0.68,"""It's boring.""",14,F,Lucy,negative,control,listener,,[],31,Yes,,3,1,1,Male,ENGLISH,Chrome,Windows,1050,1680,17.022383333333334,
769,248,condition1,good,good-bad,good,,,weather,,,0,positive,0.55,0.52,0.87,0.92,"""The weather was good.""",15,M,Alexander,,main_stimulus,thing,normal,[],31,Yes,,3,1,1,Male,ENGLISH,Chrome,Windows,1050,1680,17.022383333333334,
770,248,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.64,0.6,0.77,0.81,"""It's tasty.""",16,F,Dora,positive,control,listener,,[],31,Yes,,3,1,1,Male,ENGLISH,Chrome,Windows,1050,1680,17.022383333333334,
771,248,condition1,big,big-small,big,F,Rebecca,party,,,0,positive,0.53,0.48,0.83,0.86,"""Her party was big.""",17,M,William,,main_stimulus,human,normal,[],31,Yes,,3,1,1,Male,ENGLISH,Chrome,Windows,1050,1680,17.022383333333334,
772,248,condition1,fast,fast-slow,fast,F,Mary,driver,,,1,positive,0.57,0.5,0.44,0.98,"""Her driving wasn't fast.""",18,M,Richard,,main_stimulus,human,normal,[],31,Yes,,3,1,1,Male,ENGLISH,Chrome,Windows,1050,1680,17.022383333333334,
773,248,condition1,long,long-short,long,,,trail,,,1,positive,0.61,0.59,0.46,0.84,"""The trail wasn't long.""",19,F,Emily,,main_stimulus,thing,normal,[],31,Yes,,3,1,1,Male,ENGLISH,Chrome,Windows,1050,1680,17.022383333333334,
774,248,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.4,0.36,0.17,0.7,"""It's entertaining.""",20,M,George,negative,control,listener,,[],31,Yes,,3,1,1,Male,ENGLISH,Chrome,Windows,1050,1680,17.022383333333334,
775,220,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.21,0.16,0.2,0.14,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],41,Yes,,1,1,1,Male,English,Chrome,Linux,1080,1920,18.18776666666667,
776,220,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.17,0.15,0.58,0.81,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],41,Yes,,1,1,1,Male,English,Chrome,Linux,1080,1920,18.18776666666667,
777,220,condition1,bad,good-bad,good,M,Eric,presentation,,,1,negative,0.58,0.55,0.38,0.78,"""His presentation wasn't bad.""",5,F,Angela,,main_stimulus,human,normal,[],41,Yes,,1,1,1,Male,English,Chrome,Linux,1080,1920,18.18776666666667,
778,220,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.54,0.63,0.98,0.0,"""It's gross.""",6,M,Ethan,negative,control,listener,,[],41,Yes,,1,1,1,Male,English,Chrome,Linux,1080,1920,18.18776666666667,
779,220,condition1,big,big-small,small,M,Jacob,party,,,0,positive,0.57,0.36,0.56,0.13,"""His party was big.""",7,F,Shirley,,main_stimulus,human,flipped,[],41,Yes,,1,1,1,Male,English,Chrome,Linux,1080,1920,18.18776666666667,
780,220,condition1,short,long-short,long,,,trail,,,0,negative,0.45,0.34,0.67,0.74,"""The trail was short.""",8,F,Jennifer,,main_stimulus,thing,normal,[],41,Yes,,1,1,1,Male,English,Chrome,Linux,1080,1920,18.18776666666667,
781,220,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.12,0.69,0.24,0.18,"""It's entertaining.""",9,M,George,negative,control,listener,,[],41,Yes,,1,1,1,Male,English,Chrome,Linux,1080,1920,18.18776666666667,
782,220,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.11,0.64,0.83,0.09,"""It's boring.""",10,F,Lucy,negative,control,listener,,[],41,Yes,,1,1,1,Male,English,Chrome,Linux,1080,1920,18.18776666666667,
783,220,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.92,0.94,0.19,0.16,"""It's gross.""",11,M,Robert,positive,control,listener,,[],41,Yes,,1,1,1,Male,English,Chrome,Linux,1080,1920,18.18776666666667,
784,220,condition1,small,big-small,big,F,Janet,party,,,0,negative,0.28,0.67,0.74,0.8,"""Her party was small.""",12,M,Thomas,,main_stimulus,human,normal,[],41,Yes,,1,1,1,Male,English,Chrome,Linux,1080,1920,18.18776666666667,
785,220,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.12,0.83,0.2,0.11,"""It's tasty.""",13,F,Sarah,negative,control,listener,,[],41,Yes,,1,1,1,Male,English,Chrome,Linux,1080,1920,18.18776666666667,
786,220,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.13,0.69,0.9,0.85,"""It's entertaining.""",14,M,Mark,positive,control,listener,,[],41,Yes,,1,1,1,Male,English,Chrome,Linux,1080,1920,18.18776666666667,
787,220,condition1,slow,fast-slow,fast,,,zebra,,,1,negative,0.22,0.33,0.14,0.85,"""The zebra wasn't slow.""",15,M,Charles,,main_stimulus,thing,normal,[],41,Yes,,1,1,1,Male,English,Chrome,Linux,1080,1920,18.18776666666667,
788,220,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.86,0.71,0.15,0.77,"""It's boring.""",16,F,Caroline,positive,control,listener,,[],41,Yes,,1,1,1,Male,English,Chrome,Linux,1080,1920,18.18776666666667,
789,220,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.61,0.7,0.78,0.84,"""It's tasty.""",17,F,Dora,positive,control,listener,,[],41,Yes,,1,1,1,Male,English,Chrome,Linux,1080,1920,18.18776666666667,
790,220,condition1,good,good-bad,bad,,,weather,,,0,positive,0.11,0.23,0.83,0.16,"""The weather was good.""",18,M,Timothy,,main_stimulus,thing,flipped,[],41,Yes,,1,1,1,Male,English,Chrome,Linux,1080,1920,18.18776666666667,
791,220,condition1,long,long-short,short,,,trail,,,1,positive,0.43,0.3,0.17,0.18,"""The trail wasn't long.""",19,F,Elizabeth,,main_stimulus,thing,flipped,[],41,Yes,,1,1,1,Male,English,Chrome,Linux,1080,1920,18.18776666666667,
792,220,condition1,fast,fast-slow,slow,M,Gary,driver,,,1,positive,0.73,0.23,0.19,0.18,"""His driving wasn't fast.""",20,F,Brenda,,main_stimulus,human,flipped,[],41,Yes,,1,1,1,Male,English,Chrome,Linux,1080,1920,18.18776666666667,
793,254,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.74,0.58,0.14,0.33,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,864,1536,5.55305,
794,254,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.84,0.85,0.8,0.85,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,864,1536,5.55305,
795,254,condition1,long,long-short,long,,,trail,,,1,positive,0.76,0.53,0.29,0.81,"""The trail wasn't long.""",5,M,John,,main_stimulus,thing,normal,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,864,1536,5.55305,
796,254,condition1,slow,fast-slow,slow,M,Ryan,driver,,,1,negative,0.78,0.8,0.18,0.26,"""His driving wasn't slow.""",6,F,Sarah,,main_stimulus,human,flipped,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,864,1536,5.55305,
797,254,condition1,bad,good-bad,bad,F,Michelle,presentation,,,0,negative,0.21,0.18,0.83,0.2,"""Her presentation was bad.""",7,M,Donald,,main_stimulus,human,flipped,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,864,1536,5.55305,
798,254,condition1,small,big-small,big,F,Emily,party,,,0,negative,0.83,0.5,0.81,0.82,"""Her party was small.""",8,M,William,,main_stimulus,human,normal,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,864,1536,5.55305,
799,254,condition1,good,good-bad,bad,,,weather,,,0,positive,0.76,0.11,0.81,0.15,"""The weather was good.""",9,F,Catherine,,main_stimulus,thing,flipped,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,864,1536,5.55305,
800,254,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.17,0.78,0.22,0.79,"""It's tasty.""",10,F,Sarah,negative,control,listener,,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,864,1536,5.55305,
801,254,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.81,0.84,0.78,0.82,"""It's entertaining.""",11,M,Mark,positive,control,listener,,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,864,1536,5.55305,
802,254,condition1,fast,fast-slow,fast,F,Michelle,driver,,,1,positive,0.48,0.41,0.36,0.84,"""Her driving wasn't fast.""",12,M,Joshua,,main_stimulus,human,normal,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,864,1536,5.55305,
803,254,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.0,0.0,0.16,0.14,"""It's gross.""",13,M,Robert,positive,control,listener,,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,864,1536,5.55305,
804,254,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.02,0.0,0.12,0.02,"""It's boring.""",14,F,Caroline,positive,control,listener,,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,864,1536,5.55305,
805,254,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.75,0.58,0.96,0.85,"""It's boring.""",15,F,Lucy,negative,control,listener,,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,864,1536,5.55305,
806,254,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.79,0.81,0.83,0.85,"""It's tasty.""",16,F,Dora,positive,control,listener,,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,864,1536,5.55305,
807,254,condition1,big,big-small,small,,,succulent,,,1,positive,0.48,0.63,0.43,0.16,"""The succulent wasn't big.""",17,F,Amanda,,main_stimulus,thing,flipped,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,864,1536,5.55305,
808,254,condition1,short,long-short,long,,,trail,,,0,negative,0.81,0.49,0.82,0.83,"""The trail was short.""",18,M,Dennis,,main_stimulus,thing,normal,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,864,1536,5.55305,
809,254,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.83,0.47,0.92,0.88,"""It's gross.""",19,M,Ethan,negative,control,listener,,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,864,1536,5.55305,
810,254,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.11,0.98,0.05,0.93,"""It's entertaining.""",20,M,George,negative,control,listener,,[],21,Yes,,2,2,1,Male,English,Chrome,Windows,864,1536,5.55305,
811,222,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.94,0.48,0.08,0.03,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],59,Yes,,3,2,1,Female,English,Chrome,Windows,864,1536,12.9067,
812,222,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.93,0.52,0.94,0.95,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],59,Yes,,3,2,1,Female,English,Chrome,Windows,864,1536,12.9067,
813,222,condition1,slow,fast-slow,slow,,,zebra,,,1,negative,0.79,0.48,0.19,0.03,"""The zebra wasn't slow.""",5,F,Betty,,main_stimulus,thing,flipped,[],59,Yes,,3,2,1,Female,English,Chrome,Windows,864,1536,12.9067,
814,222,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.77,0.78,0.8,0.86,"""It's entertaining.""",6,M,Mark,positive,control,listener,,[],59,Yes,,3,2,1,Female,English,Chrome,Windows,864,1536,12.9067,
815,222,condition1,big,big-small,big,,,succulent,,,0,positive,0.76,0.77,0.81,0.87,"""The succulent was big.""",7,F,Christina,,main_stimulus,thing,normal,[],59,Yes,,3,2,1,Female,English,Chrome,Windows,864,1536,12.9067,
816,222,condition1,small,big-small,small,,,succulent,,,0,negative,0.74,0.74,0.89,0.11,"""The succulent was small.""",8,F,Linda,,main_stimulus,thing,flipped,[],59,Yes,,3,2,1,Female,English,Chrome,Windows,864,1536,12.9067,
817,222,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.83,0.84,0.83,0.84,"""It's tasty.""",9,F,Dora,positive,control,listener,,[],59,Yes,,3,2,1,Female,English,Chrome,Windows,864,1536,12.9067,
818,222,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.09,0.82,0.14,0.83,"""It's entertaining.""",10,M,George,negative,control,listener,,[],59,Yes,,3,2,1,Female,English,Chrome,Windows,864,1536,12.9067,
819,222,condition1,fast,fast-slow,slow,F,Michelle,driver,,,1,positive,0.79,0.77,0.14,0.1,"""Her driving wasn't fast.""",11,M,Frank,,main_stimulus,human,flipped,[],59,Yes,,3,2,1,Female,English,Chrome,Windows,864,1536,12.9067,
820,222,condition1,short,long-short,long,F,Dorothy,speech,,,1,negative,0.76,0.72,0.18,0.84,"""Her speech wasn't short.""",12,M,Steven,,main_stimulus,human,normal,[],59,Yes,,3,2,1,Female,English,Chrome,Windows,864,1536,12.9067,
