workerid,proliferate.condition,adjective,adjectivePair,desired,entityGender,entityName,item,listenerGender,listenerName,negation,polarity,responseHonest,responsePositive,responseState,responseValue,sentence,slide_number_in_experiment,speakerGender,speakerName,state,stimulusType,targetType,value,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
149,condition1,good,good-bad,bad,M,Steven,presentation,,,1,positive,1.0,1.0,0.1,0.0,"""His presentation wasn't good.""",10,F,Amy,,main_stimulus,human,flipped,[],41,Yes,Somewhat repetitive experiment but the pay is very good. I'm very appreciative!,3,1,1,Male,English,Firefox,Mac,1050,1680,9.126366666666666,
149,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,1.0,1.0,0.04,0.81,"""It's boring.""",11,F,Caroline,positive,control,listener,,[],41,Yes,Somewhat repetitive experiment but the pay is very good. I'm very appreciative!,3,1,1,Male,English,Firefox,Mac,1050,1680,9.126366666666666,
149,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,1.0,1.0,0.0,0.87,"""It's gross.""",12,M,Robert,positive,control,listener,,[],41,Yes,Somewhat repetitive experiment but the pay is very good. I'm very appreciative!,3,1,1,Male,English,Firefox,Mac,1050,1680,9.126366666666666,
149,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,1.0,1.0,0.93,0.89,"""It's tasty.""",13,F,Dora,positive,control,listener,,[],41,Yes,Somewhat repetitive experiment but the pay is very good. I'm very appreciative!,3,1,1,Male,English,Firefox,Mac,1050,1680,9.126366666666666,
149,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,1.0,1.0,0.93,0.87,"""It's entertaining.""",14,M,Mark,positive,control,listener,,[],41,Yes,Somewhat repetitive experiment but the pay is very good. I'm very appreciative!,3,1,1,Male,English,Firefox,Mac,1050,1680,9.126366666666666,
149,condition1,short,long-short,long,,,trail,,,0,negative,1.0,1.0,0.87,1.0,"""The trail was short.""",15,M,Daniel,,main_stimulus,thing,normal,[],41,Yes,Somewhat repetitive experiment but the pay is very good. I'm very appreciative!,3,1,1,Male,English,Firefox,Mac,1050,1680,9.126366666666666,
149,condition1,bad,good-bad,good,M,Kevin,presentation,,,0,negative,1.0,1.0,0.82,1.0,"""His presentation was bad.""",16,F,Catherine,,main_stimulus,human,normal,[],41,Yes,Somewhat repetitive experiment but the pay is very good. I'm very appreciative!,3,1,1,Male,English,Firefox,Mac,1050,1680,9.126366666666666,
149,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,1.0,1.0,0.93,0.88,"""It's boring.""",17,F,Lucy,negative,control,listener,,[],41,Yes,Somewhat repetitive experiment but the pay is very good. I'm very appreciative!,3,1,1,Male,English,Firefox,Mac,1050,1680,9.126366666666666,
149,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,1.0,1.0,0.0,0.98,"""It's entertaining.""",18,M,George,negative,control,listener,,[],41,Yes,Somewhat repetitive experiment but the pay is very good. I'm very appreciative!,3,1,1,Male,English,Firefox,Mac,1050,1680,9.126366666666666,
149,condition1,big,big-small,small,,,succulent,,,0,positive,1.0,1.0,0.86,0.0,"""The succulent was big.""",19,M,Robert,,main_stimulus,thing,flipped,[],41,Yes,Somewhat repetitive experiment but the pay is very good. I'm very appreciative!,3,1,1,Male,English,Firefox,Mac,1050,1680,9.126366666666666,
149,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,1.0,1.0,0.94,0.96,"""It's gross.""",20,M,Ethan,negative,control,listener,,[],41,Yes,Somewhat repetitive experiment but the pay is very good. I'm very appreciative!,3,1,1,Male,English,Firefox,Mac,1050,1680,9.126366666666666,
184,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.63,0.62,0.23,0.28,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],31,Yes,Interesting survey format and questions,3,2,1,Male,English,Chrome,Mac,1117,1728,8.381983333333332,
184,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.65,0.72,0.79,0.76,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],31,Yes,Interesting survey format and questions,3,2,1,Male,English,Chrome,Mac,1117,1728,8.381983333333332,
184,condition1,bad,good-bad,bad,,,weather,,,1,negative,0.59,0.5,0.31,0.12,"""The weather wasn't bad.""",5,M,Gregory,,main_stimulus,thing,flipped,[],31,Yes,Interesting survey format and questions,3,2,1,Male,English,Chrome,Mac,1117,1728,8.381983333333332,
184,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.72,0.28,0.18,0.72,"""It's boring.""",6,F,Caroline,positive,control,listener,,[],31,Yes,Interesting survey format and questions,3,2,1,Male,English,Chrome,Mac,1117,1728,8.381983333333332,
184,condition1,big,big-small,big,,,succulent,,,0,positive,0.75,0.43,0.71,0.74,"""The succulent was big.""",7,F,Anna,,main_stimulus,thing,normal,[],31,Yes,Interesting survey format and questions,3,2,1,Male,English,Chrome,Mac,1117,1728,8.381983333333332,
184,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.62,0.67,0.72,0.75,"""It's entertaining.""",8,M,Mark,positive,control,listener,,[],31,Yes,Interesting survey format and questions,3,2,1,Male,English,Chrome,Mac,1117,1728,8.381983333333332,
184,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.85,0.33,0.79,0.81,"""It's gross.""",9,M,Ethan,negative,control,listener,,[],31,Yes,Interesting survey format and questions,3,2,1,Male,English,Chrome,Mac,1117,1728,8.381983333333332,
184,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.8,0.58,0.77,0.77,"""It's tasty.""",10,F,Dora,positive,control,listener,,[],31,Yes,Interesting survey format and questions,3,2,1,Male,English,Chrome,Mac,1117,1728,8.381983333333332,
184,condition1,slow,fast-slow,fast,F,Michelle,driver,,,0,negative,0.83,0.32,0.62,0.75,"""Her driving was slow.""",11,M,David,,main_stimulus,human,normal,[],31,Yes,Interesting survey format and questions,3,2,1,Male,English,Chrome,Mac,1117,1728,8.381983333333332,
184,condition1,short,long-short,short,,,trail,,,0,negative,0.6,0.44,0.7,0.27,"""The trail was short.""",12,F,Betty,,main_stimulus,thing,flipped,[],31,Yes,Interesting survey format and questions,3,2,1,Male,English,Chrome,Mac,1117,1728,8.381983333333332,
184,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.83,0.22,0.27,0.8,"""It's gross.""",13,M,Robert,positive,control,listener,,[],31,Yes,Interesting survey format and questions,3,2,1,Male,English,Chrome,Mac,1117,1728,8.381983333333332,
184,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.7,0.35,0.76,0.63,"""It's boring.""",14,F,Lucy,negative,control,listener,,[],31,Yes,Interesting survey format and questions,3,2,1,Male,English,Chrome,Mac,1117,1728,8.381983333333332,
184,condition1,long,long-short,long,F,Jessica,speech,,,1,positive,0.58,0.48,0.28,0.79,"""Her speech wasn't long.""",15,M,Dennis,,main_stimulus,human,normal,[],31,Yes,Interesting survey format and questions,3,2,1,Male,English,Chrome,Mac,1117,1728,8.381983333333332,
184,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.21,0.79,0.17,0.49,"""It's tasty.""",16,F,Sarah,negative,control,listener,,[],31,Yes,Interesting survey format and questions,3,2,1,Male,English,Chrome,Mac,1117,1728,8.381983333333332,
184,condition1,small,big-small,small,F,Diane,party,,,0,negative,0.64,0.64,0.79,0.19,"""Her party was small.""",17,M,John,,main_stimulus,human,flipped,[],31,Yes,Interesting survey format and questions,3,2,1,Male,English,Chrome,Mac,1117,1728,8.381983333333332,
184,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.25,0.68,0.38,0.56,"""It's entertaining.""",18,M,George,negative,control,listener,,[],31,Yes,Interesting survey format and questions,3,2,1,Male,English,Chrome,Mac,1117,1728,8.381983333333332,
184,condition1,fast,fast-slow,fast,,,zebra,,,1,positive,0.57,0.36,0.32,0.79,"""The zebra wasn't fast.""",19,F,Shirley,,main_stimulus,thing,normal,[],31,Yes,Interesting survey format and questions,3,2,1,Male,English,Chrome,Mac,1117,1728,8.381983333333332,
184,condition1,good,good-bad,bad,M,Tyler,presentation,,,1,positive,0.52,0.06,0.39,0.19,"""His presentation wasn't good.""",20,F,Virginia,,main_stimulus,human,flipped,[],31,Yes,Interesting survey format and questions,3,2,1,Male,English,Chrome,Mac,1117,1728,8.381983333333332,
308,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.84,0.63,0.27,0.28,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],37,Yes,,4,2,1,Male,English,Firefox,Windows,864,1536,14.679583333333332,
308,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.92,0.94,0.81,0.81,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],37,Yes,,4,2,1,Male,English,Firefox,Windows,864,1536,14.679583333333332,
308,condition1,long,long-short,short,F,Shirley,speech,,,1,positive,0.75,0.4,0.3,0.15,"""Her speech wasn't long.""",5,M,Benjamin,,main_stimulus,human,flipped,[],37,Yes,,4,2,1,Male,English,Firefox,Windows,864,1536,14.679583333333332,
308,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.66,0.92,0.85,0.85,"""It's tasty.""",6,F,Dora,positive,control,listener,,[],37,Yes,,4,2,1,Male,English,Firefox,Windows,864,1536,14.679583333333332,
308,condition1,big,big-small,big,,,succulent,,,1,positive,0.83,0.32,0.32,0.85,"""The succulent wasn't big.""",7,F,Anna,,main_stimulus,thing,normal,[],37,Yes,,4,2,1,Male,English,Firefox,Windows,864,1536,14.679583333333332,
308,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.24,0.81,0.3,0.19,"""It's boring.""",8,F,Caroline,positive,control,listener,,[],37,Yes,,4,2,1,Male,English,Firefox,Windows,864,1536,14.679583333333332,
308,condition1,good,good-bad,bad,,,weather,,,0,positive,0.2,0.42,0.71,0.13,"""The weather was good.""",9,F,Donna,,main_stimulus,thing,flipped,[],37,Yes,,4,2,1,Male,English,Firefox,Windows,864,1536,14.679583333333332,
308,condition1,small,big-small,big,,,succulent,,,0,negative,0.72,0.79,0.8,0.75,"""The succulent was small.""",10,F,Shirley,,main_stimulus,thing,normal,[],37,Yes,,4,2,1,Male,English,Firefox,Windows,864,1536,14.679583333333332,
308,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.25,0.92,0.13,0.88,"""It's entertaining.""",11,M,George,negative,control,listener,,[],37,Yes,,4,2,1,Male,English,Firefox,Windows,864,1536,14.679583333333332,
308,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.79,0.29,0.18,0.18,"""It's gross.""",12,M,Robert,positive,control,listener,,[],37,Yes,,4,2,1,Male,English,Firefox,Windows,864,1536,14.679583333333332,
308,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.94,0.1,0.86,0.15,"""It's boring.""",13,F,Lucy,negative,control,listener,,[],37,Yes,,4,2,1,Male,English,Firefox,Windows,864,1536,14.679583333333332,
308,condition1,slow,fast-slow,slow,F,Mary,driver,,,0,negative,0.91,0.62,0.77,0.16,"""Her driving was slow.""",14,M,Scott,,main_stimulus,human,flipped,[],37,Yes,,4,2,1,Male,English,Firefox,Windows,864,1536,14.679583333333332,
308,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.95,0.83,0.92,0.92,"""It's entertaining.""",15,M,Mark,positive,control,listener,,[],37,Yes,,4,2,1,Male,English,Firefox,Windows,864,1536,14.679583333333332,
308,condition1,short,long-short,long,F,Amanda,speech,,,1,negative,0.75,0.57,0.35,0.84,"""Her speech wasn't short.""",16,M,Joseph,,main_stimulus,human,normal,[],37,Yes,,4,2,1,Male,English,Firefox,Windows,864,1536,14.679583333333332,
308,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.75,0.24,0.79,0.15,"""It's gross.""",17,M,Ethan,negative,control,listener,,[],37,Yes,,4,2,1,Male,English,Firefox,Windows,864,1536,14.679583333333332,
308,condition1,bad,good-bad,good,M,Joshua,presentation,,,0,negative,0.99,0.18,0.9,0.79,"""His presentation was bad.""",18,F,Amanda,,main_stimulus,human,normal,[],37,Yes,,4,2,1,Male,English,Firefox,Windows,864,1536,14.679583333333332,
308,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.21,0.84,0.1,0.84,"""It's tasty.""",19,F,Sarah,negative,control,listener,,[],37,Yes,,4,2,1,Male,English,Firefox,Windows,864,1536,14.679583333333332,
308,condition1,fast,fast-slow,slow,,,zebra,,,1,positive,0.36,0.56,0.34,0.18,"""The zebra wasn't fast.""",20,F,Sharon,,main_stimulus,thing,flipped,[],37,Yes,,4,2,1,Male,English,Firefox,Windows,864,1536,14.679583333333332,
99,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.71,0.67,0.31,0.05,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.44735,
99,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.82,0.83,0.86,0.86,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.44735,
99,condition1,short,long-short,short,F,Janet,speech,,,0,negative,0.78,0.56,0.85,0.11,"""Her speech was short.""",5,M,Brian,,main_stimulus,human,flipped,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.44735,
99,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.44,0.51,0.14,0.66,"""It's tasty.""",6,F,Sarah,negative,control,listener,,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.44735,
99,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.18,0.33,0.06,0.68,"""It's gross.""",7,M,Robert,positive,control,listener,,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.44735,
99,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.77,0.72,0.92,0.9,"""It's entertaining.""",8,M,Mark,positive,control,listener,,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.44735,
99,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.32,0.52,0.1,0.27,"""It's boring.""",9,F,Caroline,positive,control,listener,,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.44735,
99,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.76,0.67,0.88,0.92,"""It's tasty.""",10,F,Dora,positive,control,listener,,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.44735,
99,condition1,big,big-small,big,M,Eric,party,,,0,positive,0.72,0.73,0.88,0.83,"""His party was big.""",11,F,Deborah,,main_stimulus,human,normal,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.44735,
99,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.32,0.38,0.14,0.28,"""It's entertaining.""",12,M,George,negative,control,listener,,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.44735,
99,condition1,long,long-short,long,,,trail,,,1,positive,0.34,0.32,0.22,0.82,"""The trail wasn't long.""",13,M,Andrew,,main_stimulus,thing,normal,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.44735,
99,condition1,good,good-bad,bad,,,weather,,,0,positive,0.54,0.53,0.08,0.16,"""The weather was good.""",14,F,Julie,,main_stimulus,thing,flipped,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.44735,
99,condition1,bad,good-bad,bad,,,weather,,,1,negative,0.44,0.43,0.35,0.04,"""The weather wasn't bad.""",15,F,Mary,,main_stimulus,thing,flipped,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.44735,
99,condition1,slow,fast-slow,fast,M,Steven,driver,,,1,negative,0.61,0.58,0.46,0.73,"""His driving wasn't slow.""",16,F,Lisa,,main_stimulus,human,normal,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.44735,
99,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.68,0.7,0.82,0.01,"""It's gross.""",17,M,Ethan,negative,control,listener,,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.44735,
99,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.63,0.64,0.82,0.09,"""It's boring.""",18,F,Lucy,negative,control,listener,,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.44735,
99,condition1,fast,fast-slow,fast,,,zebra,,,0,positive,0.56,0.55,0.98,0.84,"""The zebra was fast.""",19,M,Dennis,,main_stimulus,thing,normal,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.44735,
99,condition1,small,big-small,small,F,Betty,party,,,1,negative,0.3,0.33,0.5,0.14,"""Her party wasn't small.""",20,M,Kevin,,main_stimulus,human,flipped,[],21,Yes,,2,1,1,Male,English,Chrome,Windows,720,1280,3.44735,
86,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.77,0.3,0.22,0.15,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],42,Yes,,2,1,1,Female,English,Chrome,Windows,768,1366,6.485016666666667,
86,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.77,0.48,0.85,0.9,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],42,Yes,,2,1,1,Female,English,Chrome,Windows,768,1366,6.485016666666667,
86,condition1,short,long-short,short,F,Rachel,speech,,,1,negative,0.6,0.24,0.17,0.02,"""Her speech wasn't short.""",5,M,Alexander,,main_stimulus,human,flipped,[],42,Yes,,2,1,1,Female,English,Chrome,Windows,768,1366,6.485016666666667,
86,condition1,big,big-small,small,,,succulent,,,0,positive,0.51,0.4,0.57,0.18,"""The succulent was big.""",6,M,Scott,,main_stimulus,thing,flipped,[],42,Yes,,2,1,1,Female,English,Chrome,Windows,768,1366,6.485016666666667,
86,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.82,0.11,1.0,1.0,"""It's gross.""",7,M,Ethan,negative,control,listener,,[],42,Yes,,2,1,1,Female,English,Chrome,Windows,768,1366,6.485016666666667,
86,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.55,0.54,0.95,0.61,"""It's tasty.""",8,F,Dora,positive,control,listener,,[],42,Yes,,2,1,1,Female,English,Chrome,Windows,768,1366,6.485016666666667,
86,condition1,fast,fast-slow,fast,,,zebra,,,1,positive,0.46,0.46,0.3,0.76,"""The zebra wasn't fast.""",9,F,Rebecca,,main_stimulus,thing,normal,[],42,Yes,,2,1,1,Female,English,Chrome,Windows,768,1366,6.485016666666667,
86,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.0,0.0,0.07,0.94,"""It's gross.""",10,M,Robert,positive,control,listener,,[],42,Yes,,2,1,1,Female,English,Chrome,Windows,768,1366,6.485016666666667,
86,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.0,0.0,0.03,0.94,"""It's boring.""",11,F,Caroline,positive,control,listener,,[],42,Yes,,2,1,1,Female,English,Chrome,Windows,768,1366,6.485016666666667,
86,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.02,1.0,0.0,0.87,"""It's entertaining.""",12,M,George,negative,control,listener,,[],42,Yes,,2,1,1,Female,English,Chrome,Windows,768,1366,6.485016666666667,
86,condition1,slow,fast-slow,slow,,,zebra,,,1,negative,0.45,0.35,0.26,0.13,"""The zebra wasn't slow.""",13,M,Tyler,,main_stimulus,thing,flipped,[],42,Yes,,2,1,1,Female,English,Chrome,Windows,768,1366,6.485016666666667,
86,condition1,good,good-bad,good,M,Jack,presentation,,,0,positive,0.45,0.99,0.6,1.0,"""His presentation was good.""",14,F,Stephanie,,main_stimulus,human,normal,[],42,Yes,,2,1,1,Female,English,Chrome,Windows,768,1366,6.485016666666667,
86,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.46,0.59,0.99,0.88,"""It's entertaining.""",15,M,Mark,positive,control,listener,,[],42,Yes,,2,1,1,Female,English,Chrome,Windows,768,1366,6.485016666666667,
86,condition1,long,long-short,long,,,trail,,,0,positive,0.41,0.43,0.86,0.92,"""The trail was long.""",16,M,Mark,,main_stimulus,thing,normal,[],42,Yes,,2,1,1,Female,English,Chrome,Windows,768,1366,6.485016666666667,
86,condition1,bad,good-bad,good,F,Sharon,presentation,,,1,negative,0.27,0.7,0.82,0.96,"""Her presentation wasn't bad.""",17,M,Jonathan,,main_stimulus,human,normal,[],42,Yes,,2,1,1,Female,English,Chrome,Windows,768,1366,6.485016666666667,
86,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.59,0.0,1.0,0.0,"""It's boring.""",18,F,Lucy,negative,control,listener,,[],42,Yes,,2,1,1,Female,English,Chrome,Windows,768,1366,6.485016666666667,
86,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.0,1.0,0.0,0.85,"""It's tasty.""",19,F,Sarah,negative,control,listener,,[],42,Yes,,2,1,1,Female,English,Chrome,Windows,768,1366,6.485016666666667,
86,condition1,small,big-small,small,F,Carolyn,party,,,0,negative,0.46,0.44,0.94,0.02,"""Her party was small.""",20,M,Benjamin,,main_stimulus,human,flipped,[],42,Yes,,2,1,1,Female,English,Chrome,Windows,768,1366,6.485016666666667,
116,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.82,0.27,0.05,0.1,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],28,Yes,,1,1,0,Male,english,Chrome,Windows,1080,1920,20.9118,
116,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.83,0.82,0.91,0.95,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],28,Yes,,1,1,0,Male,english,Chrome,Windows,1080,1920,20.9118,
116,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.47,0.5,0.9,0.15,"""It's gross.""",5,M,Ethan,negative,control,listener,,[],28,Yes,,1,1,0,Male,english,Chrome,Windows,1080,1920,20.9118,
116,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.51,0.53,0.83,0.8,"""It's boring.""",6,F,Lucy,negative,control,listener,,[],28,Yes,,1,1,0,Male,english,Chrome,Windows,1080,1920,20.9118,
